artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-245986940505695	loop-195667015792437	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:c54d9345:a65601a8:0c980873:fc09bc36:f1610b32:9b2ed179:de50a082:5ca62422	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246275058158576	loop-125866289280909	artifact-object-240733491806615	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:ece3439d:844703fc:b8161812:d57a4cf9:c9fd7d22:815d52f6:47050783:02c4c82b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246279537829116	loop-086783397770178	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:280b0743:2caf8a19:f4c6d37f:a6ba7e66:a6e3b794:dd2fd97a:e1780b07:3055945b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246376153582897	loop-253139353642880	artifact-object-247335446160210	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:8a82fd8c:65577259:a2321835:4ebac907:7af0b33e:ed19c995:88bc1351:c81f665b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246404789908124	loop-189346601474841	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:83697e8c:3d7e587d:35ddfa19:ccb2db3c:c669f45c:20e91390:0611e41d:04ee8fde	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246421043232365	loop-208454075306749	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:f20a326e:db69091d:49badf35:dae550b1:e7cc7561:449c8ba6:cb1a2b5f:656e2d38	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246490054883501	loop-266933997977235	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:887a7850:71865c19:997a58b6:345ab06b:ceb7e756:5b22a7c8:0d44d93b:16e958ce	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246547957879320	loop-213055981430214	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:d860825b:9e165a5e:a841465d:9be3b30d:e2992d95:2c152f6e:12a84851:7d82d185	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246657842688519	loop-125387356841726	artifact-object-151574986505326	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:e54aabc7:295b0140:cbd2252b:208016cf:366d5d4d:30b1790d:33054308:ea6d7ecb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246668186104495	loop-154213160614412	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:40dbbe40:2545bb3b:da85595b:199218aa:59de385e:26e4fab7:d0d2a530:7098e2d2	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246741955459975	loop-196011153816635	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:81afc13a:b6b0c70b:e37adb17:fc2838e4:aa8bba65:37f501e3:db68d230:7a3a10bc	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246749405452557	loop-169965245403639	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:e532c6fb:229e0c92:50d42d61:adf85648:a2a73322:f8dbcf74:ccbcc8f7:f0fc0fb7	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246777634562611	loop-213904155732333	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:9d7e3514:afd7fa99:83d9a309:2813fd26:3358d80c:015098ca:033e25ec:72dc3c15	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246827346779294	loop-127069911890935	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:1c5353e7:36776eb3:c69a7d7f:5687849a:2e741cd5:385f32c5:4a8f61e0:cf5a7cd4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246905786078522	loop-022831159556165	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:401a7e3c:60fe7076:2d0a7a1e:24128ab3:d8d7f173:2eef204c:be02b472:d4bcfe9d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-246962632737655	loop-054352018396799	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:786d31d6:27ee57cd:e5853abf:bd7aaf53:8012c746:8ac79244:34db70fa:d588dc64	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247318773446887	loop-121463160436366	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:8176ef0f:cb05f653:720de526:40068973:d24b5cde:14a184b1:f073c6aa:1b5a328c	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247326836207835	loop-153670730092079	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:15b33ed4:084429db:897e93d5:b1810366:4cae7d80:df80f9fb:69604d43:08dfa14a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247356133074082	loop-279761337858164	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:874bee5f:a1e7497a:c6c3d858:94a172de:77b3f4ca:ed5d89dc:24389ecd:2e752bcd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247764568732122	loop-274536181277847	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:2d9864c3:99a58023:e4393243:ba9ad127:61f01e69:38f604b3:4d52435f:66c94406	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247814580516912	loop-002765504472696	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:b7bf6e43:552688f9:6487740e:3885ae3b:942a6cf8:b5bc22c5:8cd8762f:6cb07836	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247914332272328	loop-210435916156224	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:9214ed54:15499474:f62e98cd:8b7842ee:df5ad9c8:0adc0439:f626731a:634ae379	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247970675272494	loop-031626286600128	artifact-object-187178805385684	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:2d287920:10db2408:5ba384da:a377a4b6:70b674a3:b14d74ef:53245525:a5504ab7	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-247971613451420	loop-031341575054194	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:ee611fd0:9f1c0aea:a7524c07:5889d09a:35265f63:076404e2:b477dbdd:2f922d6e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248354385297607	loop-018063734768130	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:6ec3d002:dac5c407:069b0708:9fa19ffd:d426059f:68b4347b:a1319e7c:d4d956b8	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248374392197096	loop-017569569043082	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:7e967408:cfe6f242:9a6039f0:ce80bfa5:a488933e:440b8564:a889de20:b2ce6e6b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248383308393890	loop-188748047207765	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:47574671:dc229be2:13380660:b83c670a:6f2e7bc4:c35387af:3b05fb98:25ce0754	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248395184463108	loop-058681217498833	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:f5fe0d66:f8ab4b0c:3ce6a306:7a4a4f9b:0901f06a:567ac27f:560f3a6f:262152c0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248462060102689	loop-279761337858164	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:874bee5f:a1e7497a:c6c3d858:94a172de:77b3f4ca:ed5d89dc:24389ecd:2e752bcd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248468391701309	loop-154213160614412	artifact-object-263650031458763	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:40dbbe40:2545bb3b:da85595b:199218aa:59de385e:26e4fab7:d0d2a530:7098e2d2	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248693906688156	loop-151761298000667	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:4ef98464:3d1fb30a:107c8041:06f3a897:7f8baaa8:a4e73a5e:04988d8e:2bc5df41	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248753439210510	loop-032591431767239	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:c179bc81:fb06e412:9bdce4a0:f8cb1d2d:49373344:583d85a1:b40ac023:ac238b12	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248959674863535	loop-056474336347946	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:13da82f5:aed276a3:24d664e0:b56ee0ad:31a3bad8:65101528:ae0c9415:0c51ac7d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248978281478223	loop-153670730092079	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:15b33ed4:084429db:897e93d5:b1810366:4cae7d80:df80f9fb:69604d43:08dfa14a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-248991574398636	loop-250031887139212	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:85ff7524:95fa145e:8ab2fede:d039367a:2aa217b7:7c2cf8cc:7dae6b12:43251ba0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249020754776942	loop-226596641638513	artifact-object-094490790712738	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:92b77fa8:d98be88d:a36e09c4:0cf0e5a2:e9d90811:d63a0dfc:cac68376:3bb99e8e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249024953521671	loop-124182035701986	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:ded494f3:759b28fc:5c983eb2:a49fa064:acda2dc7:6fd772ce:5eb91d21:c9c40622	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249190867533106	loop-265817117513049	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:6cdb9198:f0cd8837:3eb6f28c:24180ac3:6551e83c:05ff3619:549df067:cdb4d863	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249455229635261	loop-058681217498833	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:f5fe0d66:f8ab4b0c:3ce6a306:7a4a4f9b:0901f06a:567ac27f:560f3a6f:262152c0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249501557772606	loop-081835830091744	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:abca1c4f:e69d5ec0:370e207d:a371ab90:a730aad5:790ee32a:2aae68ea:bd5b8d7d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249778253743247	loop-235394671277145	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:a86da9e5:9d00f886:c1d2fe08:d1e72c1e:d1561daf:8d6c2477:3a23ec08:156e9bbc	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249821932322631	loop-019620885547758	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:47bec5e7:40ce4278:73e2736f:7341a067:a2deabb6:02cb55bd:ecb3d34d:ad777278	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-249924278317067	loop-141230254233752	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:bef5a9a4:9c83671c:e9464d00:12c8360b:3e4d31d2:d6ad56ed:d7bad30c:c334117d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250007746328389	loop-263945475570575	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:443869dc:8919c76b:2f697f99:73c7b00f:427bb80c:d00d80c1:a25b36b6:5e0f4e87	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250022956927877	loop-076977415254469	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:caf9fd56:128592f1:b63eb116:c8615098:a2593270:dddb4e94:e719f551:6802430a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250026652245619	loop-072613646260545	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:91afeb90:fc145f05:3ba71cde:adae7a66:d5661927:010b1d3e:6f3d7a50:9c23c45d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250069139227161	loop-189964983398137	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:42ff94ee:868864db:72fe607d:13caa377:35a230e9:8ab979a6:0371fa5e:99986acd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250181417762354	loop-078591854839383	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:d241b9dc:19540b80:54f69a06:b2e4ccda:a05b0f02:94e4a54e:b9df4425:6c8241ac	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250241419052825	loop-031516430867643	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:7e50ae8a:e5569e33:5026bc71:1700555e:b7dc6ef4:2e599942:fcae8381:f53bfcbb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250418482100735	loop-223272204504285	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250423923909060	loop-096486683558203	artifact-object-034947500710413	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:9fa747ce:b1cfeede:0057e31c:10582a12:71732382:f5925572:250a90f9:8be17462	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250456495991357	loop-122568326104079	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:40c47077:8173a638:d2f5926e:358fda45:b45db034:3de3b055:006ddf51:0fa2a059	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250490886021815	loop-098417572752503	artifact-object-013438554082475	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:302eaf21:e872f933:947fa726:d01f706f:8db215ee:904462d0:a61424c9:b97510ce	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250699632222374	loop-137712066048244	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:0e5de13b:063858a1:dcd3e29b:65c075ea:5839d7b2:e5003368:50aca481:ea7d088a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250818495762324	loop-253819655839997	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:671cb552:d60b6470:428c7b6f:fd3668fc:bf26be4a:29b80c2c:08189817:a9ede7fd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-250945517084722	loop-130744090593485	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:a407b27d:fda864e7:be3759e1:0684479e:f26716b8:83b3f1e5:fb648d35:a72aee14	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-251015406989026	loop-224973363079466	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:b293587c:f697b383:7e3fc013:4c21925b:38d49ecb:9dc7e44e:df460f3c:d4fb541b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-251071445411726	loop-140358668709055	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:058cedc8:774aaa32:8581d108:955c3392:e61b1351:5d432a58:447e9fe8:ffbde7d4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-251327453560827	loop-246434796949791	artifact-object-116791768298689	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:4344e94c:c67ada82:265d84f5:84424f57:89c5949a:10d488d5:4ab74b9c:195f680a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
