effect_edge_id	loop_ref	effect_object_id	effect_role	effect_category	coverage_resolution	policy_status	evidence_kind	evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
effect-edge-143383326294167	loop-218007667683794	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-261597573547881	loop-218007667683794	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-169559434468604	loop-218007667683794	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-116149147129154	loop-218007667683794	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-276629764065015	loop-218007667683794	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-205811535123281	loop-218124728662272	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:6321fb03:8310c0fc:4252abd1:40fa791e:6ddd9660:294f5b83:dccd3b16:c790ccd9	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-103824323791691	loop-218124728662272	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:6321fb03:8310c0fc:4252abd1:40fa791e:6ddd9660:294f5b83:dccd3b16:c790ccd9	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-150983662033932	loop-218124728662272	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:6321fb03:8310c0fc:4252abd1:40fa791e:6ddd9660:294f5b83:dccd3b16:c790ccd9	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-143875074647297	loop-218124728662272	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:6321fb03:8310c0fc:4252abd1:40fa791e:6ddd9660:294f5b83:dccd3b16:c790ccd9	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-253684411265268	loop-218124728662272	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:6321fb03:8310c0fc:4252abd1:40fa791e:6ddd9660:294f5b83:dccd3b16:c790ccd9	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-235491513706275	loop-219579073801958	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:4d7318cc:42b6c96d:a26cf207:b6d24b55:49c88b23:70150a58:478a6a2a:5d1e39a3	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-226930379025706	loop-219579073801958	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:4d7318cc:42b6c96d:a26cf207:b6d24b55:49c88b23:70150a58:478a6a2a:5d1e39a3	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-199914577273885	loop-219579073801958	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:4d7318cc:42b6c96d:a26cf207:b6d24b55:49c88b23:70150a58:478a6a2a:5d1e39a3	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-168187002690921	loop-219579073801958	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:4d7318cc:42b6c96d:a26cf207:b6d24b55:49c88b23:70150a58:478a6a2a:5d1e39a3	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-148179856605891	loop-219579073801958	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:4d7318cc:42b6c96d:a26cf207:b6d24b55:49c88b23:70150a58:478a6a2a:5d1e39a3	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-255816574099275	loop-221793891502333	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:38faeac2:214921d5:d3f23362:94e1f1db:200b96f2:72877df6:fed5b6c9:172b8746	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-170218300408988	loop-221793891502333	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:38faeac2:214921d5:d3f23362:94e1f1db:200b96f2:72877df6:fed5b6c9:172b8746	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-217493912330328	loop-221793891502333	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:38faeac2:214921d5:d3f23362:94e1f1db:200b96f2:72877df6:fed5b6c9:172b8746	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-129079883986899	loop-221793891502333	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:38faeac2:214921d5:d3f23362:94e1f1db:200b96f2:72877df6:fed5b6c9:172b8746	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-183123596802014	loop-221793891502333	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:38faeac2:214921d5:d3f23362:94e1f1db:200b96f2:72877df6:fed5b6c9:172b8746	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-188396375384119	loop-222382296931176	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:9ad0f3ca:022f0bfb:a5dc0a7d:f6206e7a:891ca4bf:846744e2:7e0bf3e8:9845e9cb	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-108082662932842	loop-222382296931176	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:9ad0f3ca:022f0bfb:a5dc0a7d:f6206e7a:891ca4bf:846744e2:7e0bf3e8:9845e9cb	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-005095732622573	loop-222382296931176	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:9ad0f3ca:022f0bfb:a5dc0a7d:f6206e7a:891ca4bf:846744e2:7e0bf3e8:9845e9cb	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-004966075472906	loop-222382296931176	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:9ad0f3ca:022f0bfb:a5dc0a7d:f6206e7a:891ca4bf:846744e2:7e0bf3e8:9845e9cb	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-242076888135924	loop-222382296931176	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:9ad0f3ca:022f0bfb:a5dc0a7d:f6206e7a:891ca4bf:846744e2:7e0bf3e8:9845e9cb	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-061218534365840	loop-223256685711030	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:ef0e0123:aafdae7c:2d475776:6a1e5cc9:76ab6f12:db19c5d4:1ff85790:adbde758	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-252638560095888	loop-223256685711030	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:ef0e0123:aafdae7c:2d475776:6a1e5cc9:76ab6f12:db19c5d4:1ff85790:adbde758	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-084096882963936	loop-223256685711030	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:ef0e0123:aafdae7c:2d475776:6a1e5cc9:76ab6f12:db19c5d4:1ff85790:adbde758	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-148946784087226	loop-223256685711030	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:ef0e0123:aafdae7c:2d475776:6a1e5cc9:76ab6f12:db19c5d4:1ff85790:adbde758	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-276315125243896	loop-223256685711030	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:ef0e0123:aafdae7c:2d475776:6a1e5cc9:76ab6f12:db19c5d4:1ff85790:adbde758	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-091344365711420	loop-223272204504285	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-095572326938164	loop-223272204504285	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-243646626510273	loop-223272204504285	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-128374250877976	loop-223272204504285	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-214036769509877	loop-223272204504285	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-103391619260434	loop-223991444831011	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:056192d4:43dc9f82:96ffef73:2221b6b1:aa706c77:c633e4b3:a6301553:7023bea1	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-082326440338092	loop-223991444831011	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:056192d4:43dc9f82:96ffef73:2221b6b1:aa706c77:c633e4b3:a6301553:7023bea1	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-189887175625182	loop-223991444831011	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:056192d4:43dc9f82:96ffef73:2221b6b1:aa706c77:c633e4b3:a6301553:7023bea1	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-279510895138962	loop-223991444831011	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:056192d4:43dc9f82:96ffef73:2221b6b1:aa706c77:c633e4b3:a6301553:7023bea1	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-084112176890462	loop-223991444831011	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:056192d4:43dc9f82:96ffef73:2221b6b1:aa706c77:c633e4b3:a6301553:7023bea1	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-101000746810228	loop-224942350713135	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:50d0f9f1:58f5a3b2:92dbc0ea:4a7a8690:1163caf1:1d012d17:59bd2fd4:6815f53f	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-165534952685478	loop-224942350713135	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:50d0f9f1:58f5a3b2:92dbc0ea:4a7a8690:1163caf1:1d012d17:59bd2fd4:6815f53f	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-221331676501649	loop-224942350713135	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:50d0f9f1:58f5a3b2:92dbc0ea:4a7a8690:1163caf1:1d012d17:59bd2fd4:6815f53f	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-145733541733948	loop-224942350713135	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:50d0f9f1:58f5a3b2:92dbc0ea:4a7a8690:1163caf1:1d012d17:59bd2fd4:6815f53f	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-014511309500669	loop-224942350713135	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:50d0f9f1:58f5a3b2:92dbc0ea:4a7a8690:1163caf1:1d012d17:59bd2fd4:6815f53f	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-074012900551640	loop-224973363079466	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:b293587c:f697b383:7e3fc013:4c21925b:38d49ecb:9dc7e44e:df460f3c:d4fb541b	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-030816842014548	loop-224973363079466	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:b293587c:f697b383:7e3fc013:4c21925b:38d49ecb:9dc7e44e:df460f3c:d4fb541b	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-265635197018140	loop-224973363079466	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:b293587c:f697b383:7e3fc013:4c21925b:38d49ecb:9dc7e44e:df460f3c:d4fb541b	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-174012285678107	loop-224973363079466	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:b293587c:f697b383:7e3fc013:4c21925b:38d49ecb:9dc7e44e:df460f3c:d4fb541b	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-044201873490098	loop-224973363079466	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:b293587c:f697b383:7e3fc013:4c21925b:38d49ecb:9dc7e44e:df460f3c:d4fb541b	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-123842977569196	loop-225151971039844	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:c3d25d92:9ac8bd68:9b038801:6a6ef789:fb344577:d8341a17:4922b413:d7568098	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-065015648623685	loop-225151971039844	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:c3d25d92:9ac8bd68:9b038801:6a6ef789:fb344577:d8341a17:4922b413:d7568098	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-170183931173687	loop-225151971039844	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:c3d25d92:9ac8bd68:9b038801:6a6ef789:fb344577:d8341a17:4922b413:d7568098	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-008321340440133	loop-225151971039844	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:c3d25d92:9ac8bd68:9b038801:6a6ef789:fb344577:d8341a17:4922b413:d7568098	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-037022649218348	loop-225151971039844	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:c3d25d92:9ac8bd68:9b038801:6a6ef789:fb344577:d8341a17:4922b413:d7568098	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-252100688650169	loop-226002225261181	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5f0ef86b:0d8535ba:3781bffc:62c53dd5:0343f7d6:58684da3:6e4b8b9f:7880b399	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-081926628895039	loop-226002225261181	effect-object-233130226191245	category_coverage	mail	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5f0ef86b:0d8535ba:3781bffc:62c53dd5:0343f7d6:58684da3:6e4b8b9f:7880b399	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-261999068997934	loop-226002225261181	effect-object-196416292935013	category_coverage	post	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5f0ef86b:0d8535ba:3781bffc:62c53dd5:0343f7d6:58684da3:6e4b8b9f:7880b399	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-272906154174057	loop-226002225261181	effect-object-242118290869595	category_coverage	render	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5f0ef86b:0d8535ba:3781bffc:62c53dd5:0343f7d6:58684da3:6e4b8b9f:7880b399	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-000882528881367	loop-226002225261181	effect-object-107695997068401	category_coverage	wallet	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:5f0ef86b:0d8535ba:3781bffc:62c53dd5:0343f7d6:58684da3:6e4b8b9f:7880b399	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
effect-edge-160451989492666	loop-226596641638513	effect-object-239040216184217	category_coverage	call	unverified	unverified	unverified	unverified	candidate_pending_review	sha256:92b77fa8:d98be88d:a36e09c4:0cf0e5a2:e9d90811:d63a0dfc:cac68376:3bb99e8e	sha256:35ee32b0:ef8e2b1a:6fae6025:6c0eb92b:4135bfe4:d5e13818:e22fe01f:9cdd6930
